title,authors,link,abstract,date,tags
Data-driven modelling of nonlinear spatio-temporal fluid flows using a deep convolutional generative adversarial network,"['M. Cheng', 'F. Fang', 'C. C. Pain', 'I. M. Navon']",https://arxiv.org/pdf/2004.00707,Deep learning techniques for improving fluid flow modelling have gained significant attention in recent years. Advanced deep learning techniques achieve great progress in rapidly predicting fluid flows without prior knowledge of the underlying physical relationships. Advanced deep learning techniques achieve great progress in rapidly predicting fluid flows without prior knowledge of the underlying…,2020-03-12,"['physics.ao-ph', 'cs.CE', 'physics.flu-dyn']"
An abstract semantics of speculative execution for reasoning about security vulnerabilities,"['Robert J. Colvin', 'Kirsten Winter']",https://arxiv.org/pdf/2004.00577,"Reasoning about correctness and security of software is increasingly difficult due to the complexity of modern microarchitectural features such as out-of-order execution. A class of security vulnerabilities termed Spectre that exploits side effects of speculative, out-of-order execution was announced in 2018 and has since drawn much attention. In this paper we formalise speculative execution and i…",2020-03-09,"['cs.PL', 'cs.CR', 'cs.LO']"
A Hybrid Residual Dilated LSTM end Exponential Smoothing Model for Mid-Term Electric Load Forecasting,"['Grzegorz Dudek', 'Paweł Pełka', 'Slawek Smyl']",https://arxiv.org/pdf/2004.00508,"This work presents a hybrid and hierarchical deep learning model for mid-term load forecasting. The model combines exponential smoothing (ETS), advanced Long Short-Term Memory (LSTM) and ensembling. ETS extracts dynamically the main components of each individual time series and enables the model to learn their representation. Multi-layer LSTM is equipped with dilated recurrent skip connections and…",2020-03-29,"['eess.SP', 'cs.LG', 'stat.ML']"
Deep Learning for Radio Resource Allocation with Diverse Quality-of-Service Requirements in 5G,"['Rui Dong', 'Changyang She', 'Wibowo Hardjawana', 'Yonghui Li', 'Branka Vucetic']",https://arxiv.org/pdf/2004.00507,"To accommodate diverse Quality-of-Service (QoS) requirements in the 5th generation cellular networks, base stations need real-time optimization of radio resources in time-varying network conditions. This brings high computing overheads and long processing delays. In this work, we develop a deep learning framework to approximate the optimal resource allocation policy that minimizes the total power…",2020-03-29,"['eess.SP', 'cs.LG', 'stat.ML']"
Optimised Convolutional Neural Networks for Heart Rate Estimation and Human Activity Recognition in Wrist Worn Sensing Applications,"['Eoin Brophy', 'Willie Muehlhausen', 'Alan F. Smeaton', 'Tomas E. Ward']",https://arxiv.org/pdf/2004.00505,"Wrist-worn smart devices are providing increased insights into human health, behaviour and performance through sophisticated analytics. However, battery life, device cost and sensor performance in the face of movement-related artefact present challenges which must be further addressed to see effective applications and wider adoption through commoditisation of the technology. We address these chall…",2020-03-30,"['eess.SP', 'cs.HC', 'cs.LG', 'stat.ML']"
Deep Learning Approach for Enhanced Cyber Threat Indicators in Twitter Stream,"['Simran K', 'Prathiksha Balakrishna', 'Vinayakumar R', 'Soman KP']",https://arxiv.org/pdf/2004.00503,"In recent days, the amount of Cyber Security text data shared via social media resources mainly Twitter has increased. An accurate analysis of this data can help to develop cyber threat situational awareness framework for a cyber threat. This work proposes a deep learning based approach for tweet data analysis. To convert the tweets into numerical representations, various text representations are…",2020-03-30,"['cs.CL', 'cs.CR', 'cs.LG', 'cs.NE', 'cs.SI']"
Deep Learning Approach for Intelligent Named Entity Recognition of Cyber Security,"['Simran K', 'Sriram S', 'Vinayakumar R', 'Soman KP']",https://arxiv.org/pdf/2004.00502,"In recent years, the amount of Cyber Security data generated in the form of unstructured texts, for example, social media resources, blogs, articles, and so on has exceptionally increased. Named Entity Recognition (NER) is an initial step towards converting this unstructured data into structured data which can be used by a lot of applications. The existing methods on NER for Cyber Security data ar…",2020-03-30,"['cs.CL', 'cs.CR', 'cs.LG', 'cs.NE']"
Exploration in Action Space,"['Anirudh Vemula', 'Wen Sun', 'J. Andrew Bagnell']",https://arxiv.org/pdf/2004.00500,"Parameter space exploration methods with black-box optimization have recently been shown to outperform state-of-the-art approaches in continuous control reinforcement learning domains. In this paper, we examine reasons why these methods work better and the situations in which they are worse than traditional action space exploration methods. Through a simple theoretical analysis, we show that when…",2020-03-30,"['cs.LG', 'stat.ML']"
Novel Meta-Heuristic Model for Discrimination between Iron Deficiency Anemia and B-Thalassemia with CBC Indices Based on Dynamic Harmony Search,"['Sultan Noman Qasem', 'Amir Mosavi']",https://arxiv.org/pdf/2004.00480,"In recent decades, attention has been directed at anemia classification for various medical purposes, such as thalassemia screening and predicting iron deficiency anemia (IDA). In this study, a new method has been successfully tested for discrimination between IDA and \b{eta}-thalassemia trait (\b{eta}-TT). The method is based on a Dynamic Harmony Search (DHS). Complete blood count (CBC), a fast a…",2020-03-03,"['cs.LG', 'stat.ML']"
Seeing The Whole Patient: Using Multi-Label Medical Text Classification Techniques to Enhance Predictions of Medical Codes,"['Vithya Yogarajan', 'Jacob Montiel', 'Tony Smith', 'Bernhard Pfahringer']",https://arxiv.org/pdf/2004.00430,Machine learning-based multi-label medical text classifications can be used to enhance the understanding of the human body and aid the need for patient care. We present a broad study on clinical natural language processing techniques to maximise a feature representing text when predicting medical codes on patients with multi-morbidity. We present results of multi-label medical text classification…,2020-03-28,"['cs.IR', 'cs.LG', 'stat.ML']"
A Semi-Dynamic Bus Routing Infrastructure based on MBTA Bus Data,"['Movses Musaelian', 'Anane Boateng', 'Md Zakirul Alam Bhuiyan']",https://arxiv.org/pdf/2004.00427,"Transportation is quickly evolving in the emerging smart city ecosystem with personalized ride sharing services quickly advancing. Yet, the public bus infrastructure has been slow to respond to these trends. With our research, we propose a semi-dynamic bus routing framework that is data-driven and responsive to relevant parameters in bus transport. We use newly published bus event data from a bus…",2020-03-29,['cs.AI']
Ensemble Forecasting of Monthly Electricity Demand using Pattern Similarity-based Methods,"['Paweł Pełka', 'Grzegorz Dudek']",https://arxiv.org/pdf/2004.00426,"This work presents ensemble forecasting of monthly electricity demand using pattern similarity-based forecasting methods (PSFMs). PSFMs applied in this study include kk-nearest neighbor model, fuzzy neighborhood model, kernel regression model, and general regression neural network. An integral part of PSFMs is a time series representation using patterns of time series sequences. Pattern represent…",2020-03-29,"['cs.LG', 'stat.ML']"
A hybrid optimization procedure for solving a tire curing scheduling problem,"['Joaquín Velázquez', 'Héctor Cancela', 'Pedro Piñeyro']",https://arxiv.org/pdf/2004.00425,"This paper addresses a lot-sizing and scheduling problem variant arising from the study of the curing process of a tire factory. The aim is to find the minimum makespan needed for producing enough tires to meet the demand requirements on time, considering the availability and compatibility of different resources involved. To solve this problem, we suggest a hybrid approach that consists in first a…",2020-03-29,['cs.AI']
Gossip and Attend: Context-Sensitive Graph Representation Learning,"['Zekarias T. Kefato', 'Sarunas Girdzijauskas']",https://arxiv.org/pdf/2004.00413,"Graph representation learning (GRL) is a powerful technique for learning low-dimensional vector representation of high-dimensional and often sparse graphs. Most studies explore the structure and metadata associated with the graph using random walks and employ an unsupervised or semi-supervised learning schemes. Learning in these methods is context-free, resulting in only a single representation pe…",2020-03-30,"['cs.LG', 'stat.ML']"
Adversarial Attacks on Multivariate Time Series,"['Samuel Harford', 'Fazle Karim', 'Houshang Darabi']",https://arxiv.org/pdf/2004.00410,"Classification models for the multivariate time series have gained significant importance in the research community, but not much research has been done on generating adversarial samples for these models. Such samples of adversaries could become a security concern. In this paper, we propose transforming the existing adversarial transformation network (ATN) on a distilled model to attack various mu…",2020-03-30,"['cs.LG', 'cs.CR', 'stat.ML']"
A File System For Write-Once Media,"['Simson L. Garfinkel', 'J. Spencer Love']",https://arxiv.org/pdf/2004.00402,"A file system standard for use with write-once media such as digital compact disks is proposed. The file system is designed to work with any operating system and a variety of physical media. Although the implementation is simple, it provides a a full-featured and high-performance alternative to conventional file systems on traditional, multiple-write media such as magnetic disks.",2020-03-30,['cs.OS']
