title,authors,link,abstract,date,tags
Regularization of Persistent Homology Gradient Computation,"['Padraig Corcoran', 'Bailin Deng']",https://arxiv.org/pdf/2011.05804,"Persistent homology is a method for computing the topological features present in a given data. Recently, there has been much interest in the integration of persistent homology as a computational step in neural networks or deep learning. In order for a given computation to be integrated in such a way, the computation in question must be differentiable. Computing the gradients of persistent homolog…",2020-11-11,"['cs.LG', 'stat.ML']"
Using machine-learning modelling to understand macroscopic dynamics in a system of coupled maps,"['Francesco Borra', 'Marco Baldovin']",https://arxiv.org/pdf/2011.05803,"Machine learning techniques not only offer efficient tools for modelling dynamical systems from data, but can also be employed as frontline investigative instruments for the underlying physics. Nontrivial information about the original dynamics, which would otherwise require sophisticated ad-hoc techniques, can be obtained by a careful usage of such methods. To illustrate this point, we consider a…",2020-11-08,"['physics.data-an', 'cond-mat.stat-mech', 'cs.LG', 'nlin.CD']"
Personalization of learning using adaptive technologies and augmented reality,"['Maiia Marienko', 'Yulia Nosenko', 'Mariya Shyshkina']",https://arxiv.org/pdf/2011.05802,"The research is aimed at developing the recommendations for educators on using adaptive technologies and augmented reality in personalized learning implementation. The latest educational technologies related to learning personalization and the adaptation of its content to the individual needs of students and group work are considered. The current state of research is described, the trends of devel…",2020-11-08,"['cs.CY', 'physics.ed-ph']"
Small Survey Event Detection,['Debanjan Datta'],https://arxiv.org/pdf/2011.05801,"A small survey on event detection using Twitter. This work first defines the problem statement, and then summarizes and collates the different research works towards solving the problem.",2020-11-08,"['cs.SI', 'cs.LG']"
Software Framework for Testing of Automated Driving Systems in a Dynamic Traffic Environment,"['Demin Nalic', 'Aleksa Pandurevic', 'Arno Eichberger', 'Branko Rogic']",https://arxiv.org/pdf/2011.05798,"Virtual testing of automated driving systems (ADS) become essential part of testing procedures for all automation levels. As ADS from automation level 3 and up are very complex virtual testing for such systems is inevitable. The complexity for these levels lies in the modelling and calculation demand for the virtual environment which consists of roads, traffic, static and dynamic objects and the m…",2020-11-09,['cs.SE']
Mode hunting through active information,"['Daniel Andrés Díaz-Pachón', 'Juan Pablo Sáenz', 'J. Sunil Rao', 'Jean-Eudes Dazard']",https://arxiv.org/pdf/2011.05794,"We propose a new method to find modes based on active information. We develop an algorithm that, when applied to the whole space, will say whether there are any modes present \textit{and} where they are; this algorithm will reduce the dimensionality without resorting to Principal Components; and more importantly, population-wise, will not detect modes when they are not present.",2020-11-09,"['physics.data-an', 'cs.LG', 'stat.ME']"
Model-Dependent Prosthesis Control with Interaction Force Estimation,"['Rachel Gehlhar', 'Aaron D. Ames']",https://arxiv.org/pdf/2011.05793,"Current prosthesis control methods are primarily model-independent - lacking formal guarantees of stability, relying largely on heuristic tuning parameters for good performance, and neglecting use of the natural dynamics of the system. Model-dependence for prosthesis controllers is difficult to achieve due to the unknown human dynamics. We build upon previous work which synthesized provably stable…",2020-11-09,"['eess.SY', 'cs.RO']"
Interpretable and synergistic deep learning for visual explanation and statistical estimations of segmentation of disease features from medical images,"['Sambuddha Ghosal', 'Pratik Shah']",https://arxiv.org/pdf/2011.05791,"Deep learning (DL) models for disease classification or segmentation from medical images are increasingly trained using transfer learning (TL) from unrelated natural world images. However, shortcomings and utility of TL for specialized tasks in the medical imaging domain remain unknown and are based on assumptions that increasing training data will improve performance. We report detailed compariso…",2020-11-11,"['stat.ML', 'cs.LG']"
Objective Diagnosis for Histopathological Images Based on Machine Learning Techniques: Classical Approaches and New Trends,"['Naira Elazab', 'Hassan Soliman', 'Shaker El-Sappagh', 'S. M. Riazul Islam', 'Mohammed Elmogy']",https://arxiv.org/pdf/2011.05790,"Histopathology refers to the examination by a pathologist of biopsy samples. Histopathology images are captured by a microscope to locate, examine, and classify many diseases, such as different cancer types. They provide a detailed view of different types of diseases and their tissue status. These images are an essential resource with which to define biological compositions or analyze cell and tis…",2020-11-10,"['eess.IV', 'cs.LG']"
Assessment of text coherence based on the cohesion estimation,"['S. D. Pogorilyy', 'A. A. Kramov']",https://arxiv.org/pdf/2011.05788,"In this paper, a graph-based coherence estimation method based on the cohesion estimation is suggested. Our method uses a graph-based approach to provide a user with an understanding of the evaluation process. Moreover, it can be applied to different languages, therefore, the effectiveness of this method is examined on the set of English, Chinese, and Arabic texts.",2020-11-11,['cs.CL']
Learned Equivariant Rendering without Transformation Supervision,"['Cinjon Resnick', 'Or Litany', 'Hugo Larochelle', 'Joan Bruna', 'Kyunghyun Cho']",https://arxiv.org/pdf/2011.05787,"We propose a self-supervised framework to learn scene representations from video that are automatically delineated into objects and background. Our method relies on moving objects being equivariant with respect to their transformation across frames and the background being constant. After training, we can manipulate and render the scenes in real time to create unseen combinations of objects, trans…",2020-11-11,['cs.CV']
SPRITE: Stewart Platform Robot for Interactive Tabletop Engagement,"['Elaine Schaertl Short', 'Dale Short', 'Yifeng Fu', 'Maja Matarić']",https://arxiv.org/pdf/2011.05786,"We present the design of the Stewart Platform Robot for Interactive Tabletop Engagement (SPRITE). This robot is designed for use in socially assistive robotics, a field focusing on non-contact social interaction to help people achieve goals relating to health, wellness, and education. We describe a series of design goals for a tabletop, socially assistive robot, including expressive movement, affe…",2020-11-11,['cs.RO']
Fast semidefinite programming with feedforward neural networks,"['Tamás Kriváchy', 'Yu Cai', 'Joseph Bowles', 'Daniel Cavalcanti', 'Nicolas Brunner']",https://arxiv.org/pdf/2011.05785,"Semidefinite programming is an important optimization task, often used in time-sensitive applications. Though they are solvable in polynomial time, in practice they can be too slow to be used in online, i.e. real-time applications. Here we propose to solve feasibility semidefinite programs using artificial neural networks. Given the optimization constraints as an input, a neural network outputs va…",2020-11-11,"['quant-ph', 'cs.LG']"
Distorted image restoration using stacked adversarial network,"['Yi Gu', 'Yuting Gao', 'Jie Li', 'Chentao Wu', 'Weijia Jia']",https://arxiv.org/pdf/2011.05784,"Liquify is a common technique for distortion. Due to the uncertainty in the distortion variation, restoring distorted images caused by liquify filter is a challenging task. Unlike existing methods mainly designed for specific single deformation, this paper aims at automatic distorted image restoration, which is characterized by seeking the appropriate warping of multitype and multi-scale distorted…",2020-11-11,"['eess.IV', 'cs.CV']"
Reinforcement Learning Experiments and Benchmark for Solving Robotic Reaching Tasks,"['Pierre Aumjaud', 'David McAuliffe', 'Francisco Javier Rodríguez Lera', 'Philip Cardiff']",https://arxiv.org/pdf/2011.05782,"Reinforcement learning has shown great promise in robotics thanks to its ability to develop efficient robotic control procedures through self-training. In particular, reinforcement learning has been successfully applied to solving the reaching task with robotic arms. In this paper, we define a robust, reproducible and systematic experimental procedure to compare the performance of various model-fr…",2020-11-11,"['cs.RO', 'cs.AI', 'cs.LG']"
The Role of the Crowd in Countering Misinformation: A Case Study of the COVID-19 Infodemic,"['Nicholas Micallef', 'Bing He', 'Srijan Kumar', 'Mustaque Ahamad', 'Nasir Memon']",https://arxiv.org/pdf/2011.05773,"Fact checking by professionals is viewed as a vital defense in the fight against misinformation.While fact checking is important and its impact has been significant, fact checks could have limited visibility and may not reach the intended audience, such as those deeply embedded in polarized communities. Concerned citizens (i.e., the crowd), who are users of the platforms where misinformation appea…",2020-11-11,"['cs.SI', 'cs.CL', 'cs.CY']"
